#species id	cell-line names	
species:ncbi:9606	BP96 celllines|BP96 cell-line|BP96 cell-lines|BP96 cellline|BP96 cell|BP96 cells
species:ncbi:9606	IGF063/78 cell-line|IGF063/78 cell-lines|IGF063/78 cellline|IGF063/78 celllines|IGF063/78 cells|IGF063/78 cell
species:ncbi:10116	FRT cells|FRT celllines|FRT cellline|FRT cell-line|FRT cell-lines|FRT cell
species:ncbi:9606	IGF056/83 cell-lines|IGF056/83 cell|IGF056/83 cellline|IGF056/83 cells|IGF056/83 cell-line|IGF056/83 celllines
species:ncbi:9606	IGF099/87 cells|IGF099/87 cellline|IGF099/87 cell|IGF099/87 cell-line|IGF099/87 cell-lines|IGF099/87 celllines
species:ncbi:9606	Hs 281.T cell-line|Hs 281.T cell|Hs 281.T cells|Hs 281.T celllines|Hs 281.T cell-lines|Hs 281.T cellline
species:ncbi:9606	C-4 I cell-line|C-4 I cell|C-4 I cell-lines|C-4 I cells|C-4 I celllines|C-4 I cellline
species:ncbi:9606	B-A95 cellline|B-A95 cell-lines|B-A95 celllines|B-A95 cells|B-A95 cell|B-A95 cell-line
species:ncbi:10090	UC1BC5 cell|UC1BC5 celllines|UC1BC5 cell-line|UC1BC5 cells|UC1BC5 cellline|UC1BC5 cell-lines
species:ncbi:9606	IGF058/87 cell-lines|IGF058/87 celllines|IGF058/87 cellline|IGF058/87 cell-line|IGF058/87 cells|IGF058/87 cell
species:ncbi:9606	IGF106/81 cell-line|IGF106/81 cells|IGF106/81 cell|IGF106/81 cellline|IGF106/81 cell-lines|IGF106/81 celllines
species:ncbi:9606	SV7tert celllines|SV7tert cells|SV7tert cell|SV7tert cell-lines|SV7tert cellline|SV7tert cell-line
species:ncbi:10090	707B1011C3 cell|707B1011C3 cellline|707B1011C3 cells|707B1011C3 cell-line|707B1011C3 celllines|707B1011C3 cell-lines
species:ncbi:9606	SK-N-SH cell-lines|SK-N-SH celllines|SK-N-SH cells|SK-N-SH cellline|SK-N-SH cell|SK-N-SH cell-line
species:ncbi:9913	BPAEC cell-lines|BPAEC cellline|BPAEC cells|BPAEC cell|BPAEC cell-line|BPAEC celllines
species:ncbi:9606	IGF106/83 celllines|IGF106/83 cellline|IGF106/83 cell|IGF106/83 cell-line|IGF106/83 cell-lines|IGF106/83 cells
species:ncbi:9606	PA90P cell-lines|PA90P cellline|PA90P cell|PA90P cell-line|PA90P celllines|PA90P cells
species:ncbi:9606	IGF063/77 celllines|IGF063/77 cellline|IGF063/77 cells|IGF063/77 cell|IGF063/77 cell-line|IGF063/77 cell-lines
species:ncbi:10090	L-DR2-Dw12 cellline|L-DR2-Dw12 cell|L-DR2-Dw12 cell-lines|L-DR2-Dw12 cells|L-DR2-Dw12 celllines|L-DR2-Dw12 cell-line
species:ncbi:9606	IGF056/82 cell-line|IGF056/82 cellline|IGF056/82 cells|IGF056/82 cell|IGF056/82 cell-lines|IGF056/82 celllines
species:ncbi:10090	RPC5.4 cell|RPC5.4 cells|RPC5.4 celllines|RPC5.4 cell-lines|RPC5.4 cell-line|RPC5.4 cellline
species:ncbi:9606	IGF099/89 cellline|IGF099/89 celllines|IGF099/89 cells|IGF099/89 cell-lines|IGF099/89 cell-line|IGF099/89 cell
species:ncbi:9606	BA96 celllines|BA96 cellline|BA96 cell-lines|BA96 cell-line|BA96 cells|BA96 cell
species:ncbi:9606	C-4 II cellline|C-4 II cell-lines|C-4 II cell-line|C-4 II cells|C-4 II cell|C-4 II celllines
species:ncbi:9606	Hs 280.T celllines|Hs 280.T cell-lines|Hs 280.T cellline|Hs 280.T cell-line|Hs 280.T cell|Hs 280.T cells
species:ncbi:9606	IGF058/86 cellline|IGF058/86 cell-lines|IGF058/86 cell-line|IGF058/86 cells|IGF058/86 celllines|IGF058/86 cell
species:ncbi:10090	70Z/3 cellline|70Z/3 cell-line|70Z/3 cell|70Z/3 cells|70Z/3 celllines|70Z/3 cell-lines
species:ncbi:10090	UC1BC4 cell-lines|UC1BC4 cell|UC1BC4 cellline|UC1BC4 cell-line|UC1BC4 cells|UC1BC4 celllines
species:ncbi:9606	IGF106/84 cell|IGF106/84 cell-lines|IGF106/84 cellline|IGF106/84 celllines|IGF106/84 cells|IGF106/84 cell-line
species:ncbi:10116	BPE cell-line|BPE cells|BPE cell-lines|BPE cellline|BPE celllines|BPE cell
species:ncbi:9606	SK-N-MC cell|SK-N-MC cell-lines|SK-N-MC cells|SK-N-MC cell-line|SK-N-MC cellline|SK-N-MC celllines
species:ncbi:10116	RPE-J cell|RPE-J cell-line|RPE-J celllines|RPE-J cellline|RPE-J cells|RPE-J cell-lines
species:ncbi:9606	IGF063/76 cells|IGF063/76 cell-lines|IGF063/76 cellline|IGF063/76 celllines|IGF063/76 cell-line|IGF063/76 cell
species:ncbi:9606	IGF069/91 cell-line|IGF069/91 cell|IGF069/91 cells|IGF069/91 cellline|IGF069/91 cell-lines|IGF069/91 celllines
species:ncbi:10090	LDR2B cell|LDR2B cell-line|LDR2B cell-lines|LDR2B cellline|LDR2B celllines|LDR2B cells
species:ncbi:10116	FRTL cell-line|FRTL cellline|FRTL cell|FRTL cell-lines|FRTL cells|FRTL celllines
species:ncbi:9606	153BR cell|153BR cell-lines|153BR cell-line|153BR cells|153BR celllines|153BR cellline
species:ncbi:9606	Hs 294T cellline|Hs 294T cell-lines|Hs 294T cells|Hs 294T cell-line|Hs 294T celllines|Hs 294T cell
species:ncbi:9606	IGF099/85 cell-line|IGF099/85 celllines|IGF099/85 cellline|IGF099/85 cell|IGF099/85 cells|IGF099/85 cell-lines
species:ncbi:9606	C-433 celllines|C-433 cell-lines|C-433 cell|C-433 cells|C-433 cellline|C-433 cell-line
species:ncbi:10090	L-alpha-1a L-cells
species:ncbi:10090	41-2 celllines|41-2 cells|41-2 cell-line|41-2 cell-lines|41-2 cellline|41-2 cell
species:ncbi:9606	MDA-kb2 cells|MDA-kb2 celllines|MDA-kb2 cell-line|MDA-kb2 cell|MDA-kb2 cell-lines|MDA-kb2 cellline
species:ncbi:10090	UC7 cell-lines|UC7 celllines|UC7 cells|UC7 cell|UC7 cellline|UC7 cell-line
species:ncbi:9606	IGF106/85 cell-lines|IGF106/85 cell|IGF106/85 celllines|IGF106/85 cell-line|IGF106/85 cellline|IGF106/85 cells
species:ncbi:9606	BPH-1 cell|BPH-1 celllines|BPH-1 cellline|BPH-1 cells|BPH-1 cell-line|BPH-1 cell-lines
species:ncbi:9606	IGF062/97 cell|IGF062/97 cell-lines|IGF062/97 cell-line|IGF062/97 cells|IGF062/97 celllines|IGF062/97 cellline
species:ncbi:9606	IGF069/90 celllines|IGF069/90 cell-line|IGF069/90 cell|IGF069/90 cellline|IGF069/90 cell-lines|IGF069/90 cells
species:ncbi:9606	RPMI 1788 cellline|RPMI 1788 cell-lines|RPMI 1788 cell-line|RPMI 1788 cell|RPMI 1788 celllines|RPMI 1788 cells
species:ncbi:10090	LDR2A cell|LDR2A cell-line|LDR2A cells|LDR2A cell-lines|LDR2A celllines|LDR2A cellline
species:ncbi:10116	FRT-Fibro KiMSV celllines|FRT-Fibro KiMSV cells|FRT-Fibro KiMSV cell-lines|FRT-Fibro KiMSV cell-line|FRT-Fibro KiMSV cellline|FRT-Fibro KiMSV cell
species:ncbi:9606	Hs 284.Pe cell-line|Hs 284.Pe cells|Hs 284.Pe celllines|Hs 284.Pe cell-lines|Hs 284.Pe cellline|Hs 284.Pe cell
species:ncbi:9606	IGF099/86 cell-line|IGF099/86 cellline|IGF099/86 cells|IGF099/86 celllines|IGF099/86 cell-lines|IGF099/86 cell
species:ncbi:9606	MDA PCa 2b cell-line|MDA PCa 2b cell|MDA PCa 2b celllines|MDA PCa 2b cells|MDA PCa 2b cellline|MDA PCa 2b cell-lines
species:ncbi:9606	SK-N-FI cells|SK-N-FI cell-lines|SK-N-FI cellline|SK-N-FI cell|SK-N-FI cell-line|SK-N-FI celllines
species:ncbi:10090	LADMAC cell|LADMAC cellline|LADMAC cell-lines|LADMAC cells|LADMAC celllines|LADMAC cell-line
species:ncbi:9606	IGF058/89 cells|IGF058/89 cell-lines|IGF058/89 cell-line|IGF058/89 cell|IGF058/89 cellline|IGF058/89 celllines
species:ncbi:10090	UC3-10A6 cells|UC3-10A6 cell|UC3-10A6 cell-line|UC3-10A6 cellline|UC3-10A6 cell-lines|UC3-10A6 celllines
species:ncbi:10090	41-3.48 cellline|41-3.48 cell-lines|41-3.48 cell|41-3.48 cell-line|41-3.48 cells|41-3.48 celllines
species:ncbi:9606	GAa85F cell-line|GAa85F cellline|GAa85F cell|GAa85F celllines|GAa85F cell-lines|GAa85F cells
species:ncbi:10090	LDR+25 cell-line|LDR+25 cell|LDR+25 cell-lines|LDR+25 celllines|LDR+25 cells|LDR+25 cellline
species:ncbi:10090	55-2 cell-lines|55-2 cells|55-2 cellline|55-2 cell-line|55-2 celllines|55-2 cell
species:ncbi:10090	SP2/0-Ag14 cellline|SP2/0-Ag14 cell-line|SP2/0-Ag14 cell|SP2/0-Ag14 cells|SP2/0-Ag14 celllines|SP2/0-Ag14 cell-lines
species:ncbi:9606	IGF069/89 cell-lines|IGF069/89 cells|IGF069/89 celllines|IGF069/89 cell-line|IGF069/89 cellline|IGF069/89 cell
species:ncbi:10090	BpRcl cell-lines|BpRcl cells|BpRcl cellline|BpRcl celllines|BpRcl cell-line|BpRcl cell
species:ncbi:9606	Hs 1.Lu cell-line|Hs 1.Lu celllines|Hs 1.Lu cell-lines|Hs 1.Lu cellline|Hs 1.Lu cells|Hs 1.Lu cell
species:ncbi:9606	IGF064/90 cell|IGF064/90 cell-line|IGF064/90 cellline|IGF064/90 cells|IGF064/90 celllines|IGF064/90 cell-lines
species:ncbi:9606	IGF071/86 cells|IGF071/86 cellline|IGF071/86 cell-lines|IGF071/86 cell-line|IGF071/86 cell|IGF071/86 celllines
species:ncbi:10090	L-alpha-2C L-cells
species:ncbi:10090	SP2/0-AG14 cell-line|SP2/0-AG14 cell|SP2/0-AG14 cell-lines|SP2/0-AG14 cells|SP2/0-AG14 cellline|SP2/0-AG14 celllines
species:ncbi:9606	155BR celllines|155BR cell|155BR cell-lines|155BR cellline|155BR cell-line|155BR cells
species:ncbi:9606	Bu25 TK- cellline|Bu25 TK- cell-line|Bu25 TK- celllines|Bu25 TK- cell-lines|Bu25 TK- cell|Bu25 TK- cells
species:ncbi:9606	IGF069/88 cells|IGF069/88 cell-lines|IGF069/88 cell-line|IGF069/88 cellline|IGF069/88 celllines|IGF069/88 cell
species:ncbi:9606	GA96 cell-line|GA96 cells|GA96 cellline|GA96 cell|GA96 cell-lines|GA96 celllines
species:ncbi:10090	L-DQw4-Dw15 cell-line|L-DQw4-Dw15 cellline|L-DQw4-Dw15 celllines|L-DQw4-Dw15 cell-lines|L-DQw4-Dw15 cells|L-DQw4-Dw15 cell
species:ncbi:10090	55-36 celllines|55-36 cellline|55-36 cells|55-36 cell|55-36 cell-lines|55-36 cell-line
species:ncbi:9606	RPMI 2650 cell|RPMI 2650 cell-lines|RPMI 2650 cellline|RPMI 2650 cells|RPMI 2650 cell-line|RPMI 2650 celllines
species:ncbi:10090	Sp2/01-Ag cell-line|Sp2/01-Ag cell-lines|Sp2/01-Ag cell|Sp2/01-Ag cells|Sp2/01-Ag celllines|Sp2/01-Ag cellline
species:ncbi:10090	L-alpha-2A L-cells
species:ncbi:9606	IGF071/85 celllines|IGF071/85 cellline|IGF071/85 cell-lines|IGF071/85 cells|IGF071/85 cell|IGF071/85 cell-line
species:ncbi:9606	IGF064/89 cell|IGF064/89 cell-line|IGF064/89 celllines|IGF064/89 cells|IGF064/89 cellline|IGF064/89 cell-lines
species:ncbi:9606	BUD-8 celllines|BUD-8 cell|BUD-8 cell-lines|BUD-8 cell-line|BUD-8 cellline|BUD-8 cells
species:ncbi:9606	IGF099/84 cell-lines|IGF099/84 cell-line|IGF099/84 cellline|IGF099/84 cells|IGF099/84 cell|IGF099/84 celllines
species:ncbi:9606	GA93 cell|GA93 cells|GA93 cell-line|GA93 cell-lines|GA93 celllines|GA93 cellline
species:ncbi:9606	IGF069/87 cell-lines|IGF069/87 cell|IGF069/87 celllines|IGF069/87 cellline|IGF069/87 cell-line|IGF069/87 cells
species:ncbi:9606	IGF064/93 cellline|IGF064/93 celllines|IGF064/93 cell-line|IGF064/93 cell-lines|IGF064/93 cells|IGF064/93 cell
species:ncbi:9606	IGF058/85 cellline|IGF058/85 celllines|IGF058/85 cell-lines|IGF058/85 cell-line|IGF058/85 cell|IGF058/85 cells
species:ncbi:9606	C3PV cell|C3PV cell-line|C3PV cellline|C3PV celllines|C3PV cell-lines|C3PV cells
species:ncbi:10090	Sp2/0-Ag14 celllines|Sp2/0-Ag14 cell|Sp2/0-Ag14 cell-line|Sp2/0-Ag14 cell-lines|Sp2/0-Ag14 cellline|Sp2/0-Ag14 cells
species:ncbi:10090	BA-D5 cell-line|BA-D5 cells|BA-D5 cell-lines|BA-D5 cellline|BA-D5 cell|BA-D5 celllines
species:ncbi:10090	10P2 cell-line|10P2 cellline|10P2 cells|10P2 celllines|10P2 cell|10P2 cell-lines
species:ncbi:9606	IGF064/91 celllines|IGF064/91 cell-lines|IGF064/91 cell|IGF064/91 cells|IGF064/91 cellline|IGF064/91 cell-line
species:ncbi:9606	LAMA-84 cellline|LAMA-84 cell|LAMA-84 celllines|LAMA-84 cell-lines|LAMA-84 cell-line|LAMA-84 cells
species:ncbi:9606	IGF058/84 cell-line|IGF058/84 cells|IGF058/84 celllines|IGF058/84 cell-lines|IGF058/84 cellline|IGF058/84 cell
species:ncbi:10090	c4 (B13NBii1) cell-lines|c4 (B13NBii1) celllines|c4 (B13NBii1) cells|c4 (B13NBii1) cellline|c4 (B13NBii1) cell|c4 (B13NBii1) cell-line
species:ncbi:9606	IGF071/87 cellline|IGF071/87 cell-lines|IGF071/87 cell-line|IGF071/87 celllines|IGF071/87 cell|IGF071/87 cells
species:ncbi:10090	Sp2/0-Ag14 celllines|Sp2/0-Ag14 cell|Sp2/0-Ag14 cell-line|Sp2/0-Ag14 cell-lines|Sp2/0-Ag14 cellline|Sp2/0-Ag14 cells
species:ncbi:9606	IGF064/88 cellline|IGF064/88 cell|IGF064/88 cells|IGF064/88 celllines|IGF064/88 cell-line|IGF064/88 cell-lines
species:ncbi:9606	HeLa NR1 cell-line|HeLa NR1 cell|HeLa NR1 cell-lines|HeLa NR1 cellline|HeLa NR1 cells|HeLa NR1 celllines
species:ncbi:9606	IGF071/88 cell-line|IGF071/88 cell-lines|IGF071/88 cells|IGF071/88 celllines|IGF071/88 cell|IGF071/88 cellline
species:ncbi:9606	FIB-SCLE11 cell-lines|FIB-SCLE11 cell|FIB-SCLE11 cells|FIB-SCLE11 celllines|FIB-SCLE11 cellline|FIB-SCLE11 cell-line
species:ncbi:9606	Hs 104.Sp/Th celllines|Hs 104.Sp/Th cellline|Hs 104.Sp/Th cells|Hs 104.Sp/Th cell|Hs 104.Sp/Th cell-lines|Hs 104.Sp/Th cell-line
species:ncbi:9606	IGF076/92 cells|IGF076/92 celllines|IGF076/92 cellline|IGF076/92 cell-lines|IGF076/92 cell|IGF076/92 cell-line
species:ncbi:10090	P25.48 cell|P25.48 cellline|P25.48 celllines|P25.48 cell-lines|P25.48 cells|P25.48 cell-line
species:ncbi:9606	SW620 cells|SW620 cell-lines|SW620 cell|SW620 cell-line|SW620 cellline|SW620 celllines
species:ncbi:10090	11-4.1 celllines|11-4.1 cellline|11-4.1 cell|11-4.1 cell-lines|11-4.1 cells|11-4.1 cell-line
species:ncbi:9606	HeLa M cell-lines|HeLa M cells|HeLa M cellline|HeLa M cell|HeLa M celllines|HeLa M cell-line
species:ncbi:10090	MPC 11 OUAr cell-line|MPC 11 OUAr cells|MPC 11 OUAr cell-lines|MPC 11 OUAr cell|MPC 11 OUAr celllines|MPC 11 OUAr cellline
species:ncbi:9606	FIB-SCLE10 cell-line|FIB-SCLE10 celllines|FIB-SCLE10 cells|FIB-SCLE10 cellline|FIB-SCLE10 cell-lines|FIB-SCLE10 cell
species:ncbi:9606	IGF064/87 cell-lines|IGF064/87 cells|IGF064/87 cell|IGF064/87 cellline|IGF064/87 cell-line|IGF064/87 celllines
species:ncbi:9606	Hs 103.Sp/Th cell-line|Hs 103.Sp/Th cellline|Hs 103.Sp/Th cell|Hs 103.Sp/Th cell-lines|Hs 103.Sp/Th cells|Hs 103.Sp/Th celllines
species:ncbi:9606	IGF076/91 celllines|IGF076/91 cells|IGF076/91 cell|IGF076/91 cell-line|IGF076/91 cell-lines|IGF076/91 cellline
species:ncbi:9606	P2594 cell-line|P2594 celllines|P2594 cellline|P2594 cells|P2594 cell-lines|P2594 cell
species:ncbi:10090	53-7.313 celllines|53-7.313 cell|53-7.313 cell-line|53-7.313 cellline|53-7.313 cells|53-7.313 cell-lines
species:ncbi:10116	53-7.313 celllines|53-7.313 cell|53-7.313 cell-line|53-7.313 cellline|53-7.313 cells|53-7.313 cell-lines
species:ncbi:10090	11-26c cell-lines|11-26c cells|11-26c celllines|11-26c cellline|11-26c cell|11-26c cell-line
species:ncbi:10116	11-26c cell-lines|11-26c cells|11-26c celllines|11-26c cellline|11-26c cell|11-26c cell-line
species:ncbi:9606	G-A88 cells|G-A88 cell|G-A88 cell-line|G-A88 cell-lines|G-A88 celllines|G-A88 cellline
species:ncbi:9606	BC96 cell-lines|BC96 celllines|BC96 cellline|BC96 cells|BC96 cell-line|BC96 cell
species:ncbi:9606	SW837 cell|SW837 cell-lines|SW837 cellline|SW837 cells|SW837 cell-line|SW837 celllines
species:ncbi:9606	HeLa S 3 celllines|HeLa S 3 cell-line|HeLa S 3 cell-lines|HeLa S 3 cellline|HeLa S 3 cells|HeLa S 3 cell
species:ncbi:9606	IGF071/90 cell-lines|IGF071/90 cell-line|IGF071/90 celllines|IGF071/90 cells|IGF071/90 cellline|IGF071/90 cell
species:ncbi:9606	FIB-SCLE1 cell|FIB-SCLE1 celllines|FIB-SCLE1 cellline|FIB-SCLE1 cells|FIB-SCLE1 cell-lines|FIB-SCLE1 cell-line
species:ncbi:9606	BV-173 cell-lines|BV-173 cell|BV-173 cell-line|BV-173 cells|BV-173 celllines|BV-173 cellline
species:ncbi:9606	BGP94 cell-lines|BGP94 cell|BGP94 celllines|BGP94 cell-line|BGP94 cellline|BGP94 cells
species:ncbi:10116	Fao celllines|Fao cell-lines|Fao cell-line|Fao cells|Fao cell|Fao cellline
species:ncbi:10090	1116NS-3d celllines|1116NS-3d cell|1116NS-3d cells|1116NS-3d cellline|1116NS-3d cell-lines|1116NS-3d cell-line
species:ncbi:9606	GA87 cellline|GA87 cell|GA87 cell-line|GA87 cell-lines|GA87 celllines|GA87 cells
species:ncbi:9606	P2190 cells|P2190 cell-lines|P2190 cell|P2190 celllines|P2190 cell-line|P2190 cellline
species:ncbi:10090	Sp2/mIL-6 cell|Sp2/mIL-6 cell-line|Sp2/mIL-6 cellline|Sp2/mIL-6 celllines|Sp2/mIL-6 cells|Sp2/mIL-6 cell-lines
species:ncbi:10090	53-S cell|53-S cell-line|53-S cellline|53-S cells|53-S cell-lines|53-S celllines
species:ncbi:9606	Hs 1.Tes cell-lines|Hs 1.Tes cellline|Hs 1.Tes cell|Hs 1.Tes cell-line|Hs 1.Tes cells|Hs 1.Tes celllines
species:ncbi:10090	BC9-E5 cells|BC9-E5 cell|BC9-E5 cellline|BC9-E5 cell-lines|BC9-E5 celllines|BC9-E5 cell-line
species:ncbi:10090	CC63 cellline|CC63 cell|CC63 cells|CC63 cell-lines|CC63 celllines|CC63 cell-line
species:ncbi:9606	SW756 celllines|SW756 cell-lines|SW756 cellline|SW756 cell-line|SW756 cells|SW756 cell
species:ncbi:9606	IGF071/89 celllines|IGF071/89 cellline|IGF071/89 cell-line|IGF071/89 cells|IGF071/89 cell|IGF071/89 cell-lines
species:ncbi:9606	HeLa Ohio cellline|HeLa Ohio cells|HeLa Ohio cell-line|HeLa Ohio cell-lines|HeLa Ohio cell|HeLa Ohio celllines
species:ncbi:9606	FIB-PSE54 celllines|FIB-PSE54 cellline|FIB-PSE54 cell-line|FIB-PSE54 cell|FIB-PSE54 cells|FIB-PSE54 cell-lines
species:ncbi:9606	B-V92 celllines|B-V92 cell-lines|B-V92 cells|B-V92 cellline|B-V92 cell|B-V92 cell-line
species:ncbi:9606	Hs 1.Sk/Mu cells|Hs 1.Sk/Mu cell|Hs 1.Sk/Mu cellline|Hs 1.Sk/Mu cell-line|Hs 1.Sk/Mu cell-lines|Hs 1.Sk/Mu celllines
species:ncbi:10090	SV63 cell-lines|SV63 cellline|SV63 cell-line|SV63 cell|SV63 cells|SV63 celllines
species:ncbi:10116	MAT-Lu cell-lines|MAT-Lu cellline|MAT-Lu cell-line|MAT-Lu celllines|MAT-Lu cell|MAT-Lu cells
species:ncbi:10090	1116-NS-19-9 cell|1116-NS-19-9 cell-lines|1116-NS-19-9 cellline|1116-NS-19-9 cells|1116-NS-19-9 cell-line|1116-NS-19-9 celllines
species:ncbi:10090	548 cells|548 cell-line|548 celllines|548 cell-lines|548 cellline|548 cell
species:ncbi:10090	40.10.09 cell|40.10.09 celllines|40.10.09 cells|40.10.09 cell-lines|40.10.09 cellline|40.10.09 cell-line
species:ncbi:9606	FIB-PSE53 cell-line|FIB-PSE53 celllines|FIB-PSE53 cell-lines|FIB-PSE53 cells|FIB-PSE53 cell|FIB-PSE53 cellline
species:ncbi:9606	SKO-007 [clone J3] celllines|SKO-007 [clone J3] cell|SKO-007 [clone J3] cells|SKO-007 [clone J3] cellline|SKO-007 [clone J3] cell-lines|SKO-007 [clone J3] cell-line
species:ncbi:10090	CC8 cell|CC8 cell-line|CC8 celllines|CC8 cells|CC8 cell-lines|CC8 cellline
species:ncbi:10090	bcd mab23 cellline|bcd mab23 cells|bcd mab23 cell-lines|bcd mab23 celllines|bcd mab23 cell-line|bcd mab23 cell
species:ncbi:10090	73/1 cell-line|73/1 cell|73/1 cell-lines|73/1 cellline|73/1 cells|73/1 celllines
species:ncbi:10090	110-5 cell-line|110-5 cellline|110-5 cells|110-5 cell-lines|110-5 celllines|110-5 cell
species:ncbi:9606	PA94 cells|PA94 cell|PA94 cell-lines|PA94 cellline|PA94 cell-line|PA94 celllines
species:ncbi:10090	MARC S5 cell-line|MARC S5 cell|MARC S5 cellline|MARC S5 celllines|MARC S5 cell-lines|MARC S5 cells
species:ncbi:9606	IGF062/95 cell-line|IGF062/95 cell|IGF062/95 celllines|IGF062/95 cellline|IGF062/95 cells|IGF062/95 cell-lines
species:ncbi:10116	SV40LT-SMC Clone   HEP-SA celllines|SV40LT-SMC Clone   HEP-SA cell-lines|SV40LT-SMC Clone   HEP-SA cells|SV40LT-SMC Clone   HEP-SA cell|SV40LT-SMC Clone   HEP-SA cell-line|SV40LT-SMC Clone   HEP-SA cellline
species:ncbi:9606	BGF96M cellline|BGF96M cell|BGF96M cell-lines|BGF96M cell-line|BGF96M celllines|BGF96M cells
species:ncbi:9606	Hs 295.Sk cell-line|Hs 295.Sk celllines|Hs 295.Sk cell|Hs 295.Sk cellline|Hs 295.Sk cell-lines|Hs 295.Sk cells
species:ncbi:452646	Mv 1 Lu (NBL-7) cell-line|Mv 1 Lu (NBL-7) cell|Mv 1 Lu (NBL-7) cell-lines|Mv 1 Lu (NBL-7) cells|Mv 1 Lu (NBL-7) celllines|Mv 1 Lu (NBL-7) cellline
species:ncbi:10090	411-14E10 cellline|411-14E10 cell-lines|411-14E10 cells|411-14E10 celllines|411-14E10 cell-line|411-14E10 cell
species:ncbi:9913	BCE C/D-1b cell|BCE C/D-1b celllines|BCE C/D-1b cell-lines|BCE C/D-1b cells|BCE C/D-1b cell-line|BCE C/D-1b cellline
species:ncbi:10090	MARC 29F8 cell-lines|MARC 29F8 celllines|MARC 29F8 cellline|MARC 29F8 cells|MARC 29F8 cell-line|MARC 29F8 cell
species:ncbi:9606	PA95P celllines|PA95P cellline|PA95P cell-lines|PA95P cell-line|PA95P cell|PA95P cells
species:ncbi:10090	FRAN4 cells|FRAN4 cell|FRAN4 cell-lines|FRAN4 celllines|FRAN4 cell-line|FRAN4 cellline
species:ncbi:9606	IGF056/90 cell-line|IGF056/90 cell|IGF056/90 cells|IGF056/90 celllines|IGF056/90 cellline|IGF056/90 cell-lines
species:ncbi:9606	IGF077/77 celllines|IGF077/77 cell|IGF077/77 cells|IGF077/77 cell-lines|IGF077/77 cell-line|IGF077/77 cellline
species:ncbi:10090	MARC 2B7 cellline|MARC 2B7 cell-line|MARC 2B7 cell-lines|MARC 2B7 cell|MARC 2B7 cells|MARC 2B7 celllines
species:ncbi:9606	P2189 cells|P2189 cell|P2189 cell-line|P2189 cell-lines|P2189 cellline|P2189 celllines
species:ncbi:10090	SV40 MES 13 cellline|SV40 MES 13 cells|SV40 MES 13 cell-line|SV40 MES 13 cell|SV40 MES 13 cell-lines|SV40 MES 13 celllines
species:ncbi:10090	UC1BC3 cell|UC1BC3 cells|UC1BC3 celllines|UC1BC3 cellline|UC1BC3 cell-lines|UC1BC3 cell-line
species:ncbi:10090	71A7 cellline|71A7 cells|71A7 cell-line|71A7 celllines|71A7 cell-lines|71A7 cell
species:ncbi:9606	IGF099/83 celllines|IGF099/83 cell|IGF099/83 cell-lines|IGF099/83 cell-line|IGF099/83 cellline|IGF099/83 cells
species:ncbi:9606	HeLa LChm celllines|HeLa LChm cells|HeLa LChm cellline|HeLa LChm cell-line|HeLa LChm cell-lines|HeLa LChm cell
species:ncbi:10090	BCL subscript(1) clone 5B11b cells|BCL subscript(1) clone 5B11b cell|BCL subscript(1) clone 5B11b cell-line|BCL subscript(1) clone 5B11b cellline|BCL subscript(1) clone 5B11b cell-lines|BCL subscript(1) clone 5B11b celllines
species:ncbi:9606	IGF077/76 cells|IGF077/76 cell|IGF077/76 cellline|IGF077/76 cell-line|IGF077/76 cell-lines|IGF077/76 celllines
species:ncbi:9606	IGF056/87 cell-lines|IGF056/87 cell-line|IGF056/87 cells|IGF056/87 cell|IGF056/87 celllines|IGF056/87 cellline
species:ncbi:9606	PA96 cells|PA96 cellline|PA96 celllines|PA96 cell-lines|PA96 cell|PA96 cell-line
species:ncbi:10090	SV3T3B cell-lines|SV3T3B cell-line|SV3T3B cellline|SV3T3B cells|SV3T3B cell|SV3T3B celllines
species:ncbi:10090	72A1 cells|72A1 celllines|72A1 cell-lines|72A1 cell|72A1 cell-line|72A1 cellline
species:ncbi:9606	IGF056/85 cell-line|IGF056/85 cell-lines|IGF056/85 celllines|IGF056/85 cellline|IGF056/85 cells|IGF056/85 cell
species:ncbi:9606	IGF076/95 cell-lines|IGF076/95 cellline|IGF076/95 celllines|IGF076/95 cell|IGF076/95 cells|IGF076/95 cell-line
species:ncbi:9606	B-R92 cells|B-R92 cell-line|B-R92 cell|B-R92 celllines|B-R92 cell-lines|B-R92 cellline
species:ncbi:9606	L-DR92a celllines|L-DR92a cell-lines|L-DR92a cell|L-DR92a cells|L-DR92a cell-line|L-DR92a cellline
species:ncbi:9606	P-L92 cell-line|P-L92 cellline|P-L92 cells|P-L92 celllines|P-L92 cell|P-L92 cell-lines
species:ncbi:9606	IGF069/84 celllines|IGF069/84 cells|IGF069/84 cellline|IGF069/84 cell|IGF069/84 cell-lines|IGF069/84 cell-line
species:ncbi:9606	IGF076/83 cell-line|IGF076/83 celllines|IGF076/83 cellline|IGF076/83 cell-lines|IGF076/83 cells|IGF076/83 cell
species:ncbi:9606	B-M91f cell|B-M91f cells|B-M91f cell-lines|B-M91f celllines|B-M91f cell-line|B-M91f cellline
species:ncbi:9606	IGF104/90 cellline|IGF104/90 cell|IGF104/90 cells|IGF104/90 cell-line|IGF104/90 cell-lines|IGF104/90 celllines
